#node	identifier	category	term ID	term description
Hsf	7227.FBpp0110266	COMPARTMENTS	GOCC:0043228	Membraneless organelle
Hsf	7227.FBpp0110266	COMPARTMENTS	GOCC:0043229	Intracellular organelle
Hsf	7227.FBpp0110266	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
Hsf	7227.FBpp0110266	COMPARTMENTS	GOCC:0043232	Intracellular membraneless organelle
Hsf	7227.FBpp0110266	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
Hsf	7227.FBpp0110266	Monarch	FBcv:0000349	Viable
Hsf	7227.FBpp0110266	Monarch	FBcv:0000351	Lethal
Hsf	7227.FBpp0110266	Monarch	FBcv:0000364	Sterile
Hsf	7227.FBpp0110266	Monarch	FBcv:0000366	Female sterile
Hsf	7227.FBpp0110266	Monarch	FBcv:0000368	Female sterile germline-dependent
Hsf	7227.FBpp0110266	Monarch	FBcv:0000374	Fertile
Hsf	7227.FBpp0110266	Monarch	FBcv:0000434	Abnormal neurophysiology
Hsf	7227.FBpp0110266	Monarch	FBcv:0000435	Abnormal neuroanatomy
Hsf	7227.FBpp0110266	Monarch	FBcv:0002000	Lethal - all die before end of P-stage
Hsf	7227.FBpp0110266	Monarch	FBcv:0002002	Lethal - all die before end of larval stage
Hsf	7227.FBpp0110266	Monarch	FBcv:0002004	Increased mortality
Hsf	7227.FBpp0110266	Monarch	FBcv:0002019	Increased mortality during development
Hsf	7227.FBpp0110266	Monarch	FBcv:0002023	Some die during larval stage
Hsf	7227.FBpp0110266	Monarch	FBcv:0002026	Lethal - all die before end of prepupal stage
Hsf	7227.FBpp0110266	Monarch	FBcv:0002027	Lethal - all die before end of pupal stage
Hsf	7227.FBpp0110266	UniProt Keywords	KW-0238	DNA-binding
Hsf	7227.FBpp0110266	UniProt Keywords	KW-0346	Stress response
Hsf	7227.FBpp0110266	UniProt Keywords	KW-0539	Nucleus
Hsf	7227.FBpp0110266	UniProt Keywords	KW-0804	Transcription
Hsf	7227.FBpp0110266	UniProt Keywords	KW-0805	Transcription regulation
Hsf	7227.FBpp0110266	InterPro	IPR000232	Heat shock factor (HSF)-type, DNA-binding
Hsf	7227.FBpp0110266	InterPro	IPR036388	Winged helix-like DNA-binding domain superfamily
Hsf	7227.FBpp0110266	InterPro	IPR036390	Winged helix DNA-binding domain superfamily
Hsp23	7227.FBpp0301282	GO Process	GO:0001666	Response to hypoxia
Hsp23	7227.FBpp0301282	GO Process	GO:0006457	Protein folding
Hsp23	7227.FBpp0301282	GO Process	GO:0006950	Response to stress
Hsp23	7227.FBpp0301282	GO Process	GO:0008152	Metabolic process
Hsp23	7227.FBpp0301282	GO Process	GO:0009058	Biosynthetic process
Hsp23	7227.FBpp0301282	GO Process	GO:0009059	Macromolecule biosynthetic process
Hsp23	7227.FBpp0301282	GO Process	GO:0009266	Response to temperature stimulus
Hsp23	7227.FBpp0301282	GO Process	GO:0009408	Response to heat
Hsp23	7227.FBpp0301282	GO Process	GO:0009409	Response to cold
Hsp23	7227.FBpp0301282	GO Process	GO:0009628	Response to abiotic stimulus
Hsp23	7227.FBpp0301282	GO Process	GO:0009631	Cold acclimation
Hsp23	7227.FBpp0301282	GO Process	GO:0009987	Cellular process
Hsp23	7227.FBpp0301282	GO Process	GO:0010467	Gene expression
Hsp23	7227.FBpp0301282	GO Process	GO:0019538	Protein metabolic process
Hsp23	7227.FBpp0301282	GO Process	GO:0036293	Response to decreased oxygen levels
Hsp23	7227.FBpp0301282	GO Process	GO:0042026	Protein refolding
Hsp23	7227.FBpp0301282	GO Process	GO:0043170	Macromolecule metabolic process
Hsp23	7227.FBpp0301282	GO Process	GO:0044238	Primary metabolic process
Hsp23	7227.FBpp0301282	GO Process	GO:0050896	Response to stimulus
Hsp23	7227.FBpp0301282	GO Process	GO:0051604	Protein maturation
Hsp23	7227.FBpp0301282	GO Process	GO:0070482	Response to oxygen levels
Hsp23	7227.FBpp0301282	GO Function	GO:0005488	Binding
Hsp23	7227.FBpp0301282	GO Function	GO:0005515	Protein binding
Hsp23	7227.FBpp0301282	GO Function	GO:0044183	Protein folding chaperone
Hsp23	7227.FBpp0301282	GO Function	GO:0051082	Unfolded protein binding
Hsp23	7227.FBpp0301282	GO Component	GO:0005622	Intracellular anatomical structure
Hsp23	7227.FBpp0301282	GO Component	GO:0005634	Nucleus
Hsp23	7227.FBpp0301282	GO Component	GO:0005737	Cytoplasm
Hsp23	7227.FBpp0301282	GO Component	GO:0005829	Cytosol
Hsp23	7227.FBpp0301282	GO Component	GO:0043226	Organelle
Hsp23	7227.FBpp0301282	GO Component	GO:0043227	Membrane-bounded organelle
Hsp23	7227.FBpp0301282	GO Component	GO:0043229	Intracellular organelle
Hsp23	7227.FBpp0301282	GO Component	GO:0043231	Intracellular membrane-bounded organelle
Hsp23	7227.FBpp0301282	GO Component	GO:0110165	Cellular anatomical structure
Hsp23	7227.FBpp0301282	STRING clusters	CL:10098	Protein folding, and Tetratricopeptide repeats
Hsp23	7227.FBpp0301282	STRING clusters	CL:10100	Protein folding, and Adenyl-nucleotide exchange factor activity
Hsp23	7227.FBpp0301282	STRING clusters	CL:10102	Mixed, incl. Protein refolding, and Adenyl-nucleotide exchange factor activity
Hsp23	7227.FBpp0301282	STRING clusters	CL:10158	Alpha crystallin/Small heat shock protein, animal type, and Hsp70 protein
Hsp23	7227.FBpp0301282	STRING clusters	CL:10161	Alpha crystallin/Small heat shock protein, animal type, and Heat shock protein 70, conserved site
Hsp23	7227.FBpp0301282	Reactome	DME-162582	Signal Transduction
Hsp23	7227.FBpp0301282	Reactome	DME-194138	Signaling by VEGF
Hsp23	7227.FBpp0301282	Reactome	DME-4420097	VEGFA-VEGFR2 Pathway
Hsp23	7227.FBpp0301282	Reactome	DME-8939211	ESR-mediated signaling
Hsp23	7227.FBpp0301282	Reactome	DME-9006931	Signaling by Nuclear Receptors
Hsp23	7227.FBpp0301282	Reactome	DME-9006934	Signaling by Receptor Tyrosine Kinases
Hsp23	7227.FBpp0301282	Reactome	DME-9009391	Extra-nuclear estrogen signaling
Hsp23	7227.FBpp0301282	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
Hsp23	7227.FBpp0301282	COMPARTMENTS	GOCC:0005737	Cytoplasm
Hsp23	7227.FBpp0301282	COMPARTMENTS	GOCC:0005829	Cytosol
Hsp23	7227.FBpp0301282	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
Hsp23	7227.FBpp0301282	Monarch	FBcv:0000349	Viable
Hsp23	7227.FBpp0301282	Monarch	FBcv:0000408	Abnormal stress response
Hsp23	7227.FBpp0301282	Monarch	FBcv:0000683	Abnormal temperature response
Hsp23	7227.FBpp0301282	Monarch	FBcv:0000684	Abnormal cold stress response
Hsp23	7227.FBpp0301282	UniProt Keywords	KW-0346	Stress response
Hsp23	7227.FBpp0301282	Pfam	PF00011	Hsp20/alpha crystallin family
Hsp23	7227.FBpp0301282	InterPro	IPR001436	Alpha crystallin/Small heat shock protein, animal type
Hsp23	7227.FBpp0301282	InterPro	IPR002068	Alpha crystallin/Hsp20 domain
Hsp23	7227.FBpp0301282	InterPro	IPR008978	HSP20-like chaperone
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0001666	Response to hypoxia
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0006457	Protein folding
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0006950	Response to stress
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0006996	Organelle organization
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0008152	Metabolic process
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0009058	Biosynthetic process
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0009059	Macromolecule biosynthetic process
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0009266	Response to temperature stimulus
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0009408	Response to heat
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0009628	Response to abiotic stimulus
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0009987	Cellular process
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0010467	Gene expression
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0016043	Cellular component organization
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0019538	Protein metabolic process
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0033554	Cellular response to stress
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0034605	Cellular response to heat
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0035079	Polytene chromosome puffing
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0035080	Heat shock-mediated polytene chromosome puffing
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0036293	Response to decreased oxygen levels
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0042026	Protein refolding
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0043170	Macromolecule metabolic process
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0044238	Primary metabolic process
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0050896	Response to stimulus
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0051276	Chromosome organization
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0051604	Protein maturation
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0051716	Cellular response to stimulus
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0070482	Response to oxygen levels
Hsp70Ab	7227.FBpp0081956	GO Process	GO:0071840	Cellular component organization or biogenesis
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0000166	Nucleotide binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0003824	Catalytic activity
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0005488	Binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0005515	Protein binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0005524	ATP binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0016462	Pyrophosphatase activity
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0016787	Hydrolase activity
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0016817	Hydrolase activity, acting on acid anhydrides
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0016818	Hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0016887	ATP hydrolysis activity
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0017076	Purine nucleotide binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0017111	Ribonucleoside triphosphate phosphatase activity
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0030554	Adenyl nucleotide binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0031072	Heat shock protein binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0032553	Ribonucleotide binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0032555	Purine ribonucleotide binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0032559	Adenyl ribonucleotide binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0036094	Small molecule binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0043167	Ion binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0043168	Anion binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0044183	Protein folding chaperone
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0097367	Carbohydrate derivative binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0140657	ATP-dependent activity
Hsp70Ab	7227.FBpp0081956	GO Function	GO:0140662	ATP-dependent protein folding chaperone
Hsp70Ab	7227.FBpp0081956	GO Function	GO:1901265	Nucleoside phosphate binding
Hsp70Ab	7227.FBpp0081956	GO Function	GO:1901363	Heterocyclic compound binding
Hsp70Ab	7227.FBpp0081956	GO Component	GO:0005622	Intracellular anatomical structure
Hsp70Ab	7227.FBpp0081956	GO Component	GO:0005634	Nucleus
Hsp70Ab	7227.FBpp0081956	GO Component	GO:0005737	Cytoplasm
Hsp70Ab	7227.FBpp0081956	GO Component	GO:0005829	Cytosol
Hsp70Ab	7227.FBpp0081956	GO Component	GO:0005886	Plasma membrane
Hsp70Ab	7227.FBpp0081956	GO Component	GO:0016020	Membrane
Hsp70Ab	7227.FBpp0081956	GO Component	GO:0043226	Organelle
Hsp70Ab	7227.FBpp0081956	GO Component	GO:0043227	Membrane-bounded organelle
Hsp70Ab	7227.FBpp0081956	GO Component	GO:0043229	Intracellular organelle
Hsp70Ab	7227.FBpp0081956	GO Component	GO:0043231	Intracellular membrane-bounded organelle
Hsp70Ab	7227.FBpp0081956	GO Component	GO:0071944	Cell periphery
Hsp70Ab	7227.FBpp0081956	GO Component	GO:0110165	Cellular anatomical structure
Hsp70Ab	7227.FBpp0081956	STRING clusters	CL:10098	Protein folding, and Tetratricopeptide repeats
Hsp70Ab	7227.FBpp0081956	STRING clusters	CL:10100	Protein folding, and Adenyl-nucleotide exchange factor activity
Hsp70Ab	7227.FBpp0081956	STRING clusters	CL:10102	Mixed, incl. Protein refolding, and Adenyl-nucleotide exchange factor activity
Hsp70Ab	7227.FBpp0081956	STRING clusters	CL:10158	Alpha crystallin/Small heat shock protein, animal type, and Hsp70 protein
Hsp70Ab	7227.FBpp0081956	STRING clusters	CL:10161	Alpha crystallin/Small heat shock protein, animal type, and Heat shock protein 70, conserved site
Hsp70Ab	7227.FBpp0081956	KEGG	dme03040	Spliceosome
Hsp70Ab	7227.FBpp0081956	KEGG	dme04141	Protein processing in endoplasmic reticulum
Hsp70Ab	7227.FBpp0081956	KEGG	dme04144	Endocytosis
Hsp70Ab	7227.FBpp0081956	KEGG	dme04213	Longevity regulating pathway - multiple species
Hsp70Ab	7227.FBpp0081956	Reactome	DME-2262752	Cellular responses to stress
Hsp70Ab	7227.FBpp0081956	Reactome	DME-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
Hsp70Ab	7227.FBpp0081956	Reactome	DME-8953897	Cellular responses to stimuli
Hsp70Ab	7227.FBpp0081956	UniProt Keywords	KW-0067	ATP-binding
Hsp70Ab	7227.FBpp0081956	UniProt Keywords	KW-0346	Stress response
Hsp70Ab	7227.FBpp0081956	UniProt Keywords	KW-0547	Nucleotide-binding
Hsp70Ab	7227.FBpp0081956	Pfam	PF00012	Hsp70 protein
Hsp70Ab	7227.FBpp0081956	InterPro	IPR013126	Heat shock protein 70 family
Hsp70Ab	7227.FBpp0081956	InterPro	IPR018181	Heat shock protein 70, conserved site
Hsp70Ab	7227.FBpp0081956	InterPro	IPR029047	Heat shock protein 70kD, peptide-binding domain superfamily
Hsp70Ab	7227.FBpp0081956	InterPro	IPR029048	Heat shock protein 70kD, C-terminal domain superfamily
Hsp70Ab	7227.FBpp0081956	InterPro	IPR043129	ATPase, nucleotide binding domain
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0001666	Response to hypoxia
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0006457	Protein folding
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0006950	Response to stress
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0006986	Response to unfolded protein
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0006996	Organelle organization
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0008152	Metabolic process
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0009058	Biosynthetic process
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0009059	Macromolecule biosynthetic process
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0009266	Response to temperature stimulus
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0009408	Response to heat
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0009628	Response to abiotic stimulus
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0009987	Cellular process
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0010467	Gene expression
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0016043	Cellular component organization
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0019538	Protein metabolic process
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0033554	Cellular response to stress
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0034605	Cellular response to heat
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0035079	Polytene chromosome puffing
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0035080	Heat shock-mediated polytene chromosome puffing
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0035966	Response to topologically incorrect protein
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0036293	Response to decreased oxygen levels
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0042026	Protein refolding
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0043170	Macromolecule metabolic process
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0044238	Primary metabolic process
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0050896	Response to stimulus
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0051276	Chromosome organization
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0051604	Protein maturation
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0051716	Cellular response to stimulus
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0070482	Response to oxygen levels
Hsp70Bb	7227.FBpp0082106	GO Process	GO:0071840	Cellular component organization or biogenesis
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0000166	Nucleotide binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0003824	Catalytic activity
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0005488	Binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0005515	Protein binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0005524	ATP binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0016462	Pyrophosphatase activity
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0016787	Hydrolase activity
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0016817	Hydrolase activity, acting on acid anhydrides
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0016818	Hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0016887	ATP hydrolysis activity
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0017076	Purine nucleotide binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0017111	Ribonucleoside triphosphate phosphatase activity
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0030554	Adenyl nucleotide binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0031072	Heat shock protein binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0032553	Ribonucleotide binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0032555	Purine ribonucleotide binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0032559	Adenyl ribonucleotide binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0036094	Small molecule binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0043167	Ion binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0043168	Anion binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0044183	Protein folding chaperone
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0097367	Carbohydrate derivative binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0140657	ATP-dependent activity
Hsp70Bb	7227.FBpp0082106	GO Function	GO:0140662	ATP-dependent protein folding chaperone
Hsp70Bb	7227.FBpp0082106	GO Function	GO:1901265	Nucleoside phosphate binding
Hsp70Bb	7227.FBpp0082106	GO Function	GO:1901363	Heterocyclic compound binding
Hsp70Bb	7227.FBpp0082106	GO Component	GO:0005622	Intracellular anatomical structure
Hsp70Bb	7227.FBpp0082106	GO Component	GO:0005634	Nucleus
Hsp70Bb	7227.FBpp0082106	GO Component	GO:0005737	Cytoplasm
Hsp70Bb	7227.FBpp0082106	GO Component	GO:0005829	Cytosol
Hsp70Bb	7227.FBpp0082106	GO Component	GO:0005886	Plasma membrane
Hsp70Bb	7227.FBpp0082106	GO Component	GO:0016020	Membrane
Hsp70Bb	7227.FBpp0082106	GO Component	GO:0043226	Organelle
Hsp70Bb	7227.FBpp0082106	GO Component	GO:0043227	Membrane-bounded organelle
Hsp70Bb	7227.FBpp0082106	GO Component	GO:0043229	Intracellular organelle
Hsp70Bb	7227.FBpp0082106	GO Component	GO:0043231	Intracellular membrane-bounded organelle
Hsp70Bb	7227.FBpp0082106	GO Component	GO:0071944	Cell periphery
Hsp70Bb	7227.FBpp0082106	GO Component	GO:0110165	Cellular anatomical structure
Hsp70Bb	7227.FBpp0082106	STRING clusters	CL:10098	Protein folding, and Tetratricopeptide repeats
Hsp70Bb	7227.FBpp0082106	STRING clusters	CL:10100	Protein folding, and Adenyl-nucleotide exchange factor activity
Hsp70Bb	7227.FBpp0082106	STRING clusters	CL:10102	Mixed, incl. Protein refolding, and Adenyl-nucleotide exchange factor activity
Hsp70Bb	7227.FBpp0082106	STRING clusters	CL:10158	Alpha crystallin/Small heat shock protein, animal type, and Hsp70 protein
Hsp70Bb	7227.FBpp0082106	KEGG	dme03040	Spliceosome
Hsp70Bb	7227.FBpp0082106	KEGG	dme04141	Protein processing in endoplasmic reticulum
Hsp70Bb	7227.FBpp0082106	KEGG	dme04144	Endocytosis
Hsp70Bb	7227.FBpp0082106	KEGG	dme04213	Longevity regulating pathway - multiple species
Hsp70Bb	7227.FBpp0082106	Reactome	DME-2262752	Cellular responses to stress
Hsp70Bb	7227.FBpp0082106	Reactome	DME-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
Hsp70Bb	7227.FBpp0082106	Reactome	DME-8953897	Cellular responses to stimuli
Hsp70Bb	7227.FBpp0082106	UniProt Keywords	KW-0067	ATP-binding
Hsp70Bb	7227.FBpp0082106	UniProt Keywords	KW-0346	Stress response
Hsp70Bb	7227.FBpp0082106	UniProt Keywords	KW-0547	Nucleotide-binding
Hsp70Bb	7227.FBpp0082106	Pfam	PF00012	Hsp70 protein
Hsp70Bb	7227.FBpp0082106	InterPro	IPR013126	Heat shock protein 70 family
Hsp70Bb	7227.FBpp0082106	InterPro	IPR018181	Heat shock protein 70, conserved site
Hsp70Bb	7227.FBpp0082106	InterPro	IPR029047	Heat shock protein 70kD, peptide-binding domain superfamily
Hsp70Bb	7227.FBpp0082106	InterPro	IPR029048	Heat shock protein 70kD, C-terminal domain superfamily
Hsp70Bb	7227.FBpp0082106	InterPro	IPR043129	ATPase, nucleotide binding domain
