"Input Order","Search Term","Input GeneID","FlyBaseID","Input Gene Symbol","Output Species","Output GeneID","Human Species Gene ID","Output Gene Symbol","Ensembl ID (link HPA)","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene Details"
"13","FBgn0033159","35652","FBgn0033159","Dscam1","Human","22997","32326","IGSF9B","ENSG00000080854","1","0.93","low","No","No","Compara","","Add","G2F details (IGSF9B)    DRscDB Data: (IGSF9B)                             Human Protein Atlas  (HPA)"
"13","FBgn0033159","35652","FBgn0033159","Dscam1","Human","54621","26078","VSIG10","ENSG00000176834","1","0.93","low","No","Yes","Compara","","Add","G2F details (VSIG10)    DRscDB Data: (VSIG10)                             Human Protein Atlas  (HPA)"
"14","FBgn0020388","39431","FBgn0020388","Gcn5","Human","2648","4201","KAT2A","ENSG00000108773","13","12.81","high","Yes","Yes","Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Compara, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (KAT2A)    DRscDB Data: (KAT2A)                             Human Protein Atlas  (HPA)"
"14","FBgn0020388","39431","FBgn0020388","Gcn5","Human","8850","8638","KAT2B","ENSG00000114166","12","11.88","moderate","No","Yes","Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (KAT2B)    DRscDB Data: (KAT2B)                             Human Protein Atlas  (HPA)"
"14","FBgn0020388","39431","FBgn0020388","Gcn5","Human","27443","1840","CECR2","ENSG00000099954","3","2.73","low","No","No","eggNOG, Compara, orthoMCL","","Add","G2F details (CECR2)    DRscDB Data: (CECR2)                             Human Protein Atlas  (HPA)"
"14","FBgn0020388","39431","FBgn0020388","Gcn5","Human","11176","962","BAZ2A","ENSG00000076108","1","0.93","low","No","No","Compara","","Add","G2F details (BAZ2A)    DRscDB Data: (BAZ2A)                             Human Protein Atlas  (HPA)"
"14","FBgn0020388","39431","FBgn0020388","Gcn5","Human","676","1105","BRDT","ENSG00000137948","1","0.93","low","No","No","Compara","","Add","G2F details (BRDT)    DRscDB Data: (BRDT)                             Human Protein Atlas  (HPA)"
"14","FBgn0020388","39431","FBgn0020388","Gcn5","Human","23476","13575","BRD4","ENSG00000141867","1","0.93","low","No","No","Compara","","Add","G2F details (BRD4)    DRscDB Data: (BRD4)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","3306","5235","HSPA2","ENSG00000126803","7","6.84","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, Compara, Panther, SonicParanoid, orthoMCL","","Add","G2F details (HSPA2)    DRscDB Data: (HSPA2)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","3312","5241","HSPA8","ENSG00000109971","6","5.91","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Panther, SonicParanoid, orthoMCL","","Add","G2F details (HSPA8)    DRscDB Data: (HSPA8)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","3305","5234","HSPA1L","ENSG00000204390","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL","","Add","G2F details (HSPA1L)    DRscDB Data: (HSPA1L)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","3310","5239","HSPA6","ENSG00000173110","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL","","Add","G2F details (HSPA6)    DRscDB Data: (HSPA6)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","6782","11375","HSPA13","ENSG00000155304","3","2.81","moderate","No","Yes","eggNOG, OrthoDB, orthoMCL","","Add","G2F details (HSPA13)    DRscDB Data: (HSPA13)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","116835","16193","HSPA12B","ENSG00000132622","2","1.81","moderate","No","Yes","eggNOG, Phylome","","Add","G2F details (HSPA12B)    DRscDB Data: (HSPA12B)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","3309","5238","HSPA5","ENSG00000044574","3","2.91","low","No","No","OrthoDB, OrthoFinder, orthoMCL","","Add","G2F details (HSPA5)    DRscDB Data: (HSPA5)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","3303","5232","HSPA1A","ENSG00000204389","3","2.8","low","No","No","eggNOG, OrthoFinder, orthoMCL","","Add","G2F details (HSPA1A)    DRscDB Data: (HSPA1A)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","51182","29526","HSPA14","ENSG00000187522","3","2.8","low","No","No","eggNOG, OrthoFinder, orthoMCL","","Add","G2F details (HSPA14)    DRscDB Data: (HSPA14)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","3304","5233","HSPA1B","ENSG00000204388","3","2.8","low","No","No","eggNOG, OrthoFinder, orthoMCL","","Add","G2F details (HSPA1B)    DRscDB Data: (HSPA1B)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","3313","5244","HSPA9","ENSG00000113013","2","2.01","low","No","No","OrthoDB, OrthoFinder","","Add","G2F details (HSPA9)    DRscDB Data: (HSPA9)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","10808","16969","HSPH1","ENSG00000120694","1","0.9","low","No","No","orthoMCL","","Add","G2F details (HSPH1)    DRscDB Data: (HSPH1)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","54979","17824","PLAAT2","ENSG00000133328","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (PLAAT2)    DRscDB Data: (PLAAT2)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","10525","16931","HYOU1","ENSG00000149428","1","0.9","low","No","No","orthoMCL","","Add","G2F details (HYOU1)    DRscDB Data: (HYOU1)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","118461","26973","C10orf71","ENSG00000177354","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (C10orf71)    DRscDB Data: (C10orf71)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","259217","19022","HSPA12A","ENSG00000165868","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (HSPA12A)    DRscDB Data: (HSPA12A)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","9528","1239","TMEM59","ENSG00000116209","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (TMEM59)    DRscDB Data: (TMEM59)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","57110","14922","PLAAT1","ENSG00000127252","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (PLAAT1)    DRscDB Data: (PLAAT1)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","11145","17825","PLAAT3","ENSG00000176485","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (PLAAT3)    DRscDB Data: (PLAAT3)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","5920","9869","PLAAT4","ENSG00000133321","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (PLAAT4)    DRscDB Data: (PLAAT4)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","3308","5237","HSPA4","ENSG00000170606","1","0.9","low","No","No","orthoMCL","","Add","G2F details (HSPA4)    DRscDB Data: (HSPA4)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","25789","13237","TMEM59L","ENSG00000105696","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (TMEM59L)    DRscDB Data: (TMEM59L)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","388633","32069","LDLRAD1","ENSG00000203985","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (LDLRAD1)    DRscDB Data: (LDLRAD1)                             Human Protein Atlas  (HPA)"
"15","FBgn0001217","41609","FBgn0001217","Hsc70-2","Human","22824","17041","HSPA4L","ENSG00000164070","1","0.9","low","No","No","orthoMCL","","Add","G2F details (HSPA4L)    DRscDB Data: (HSPA4L)                             Human Protein Atlas  (HPA)"
"16","FBgn0001220","36583","FBgn0001220","Hsc70-5","Human","3313","5244","HSPA9","ENSG00000113013","13","12.81","high","Yes","Yes","Compara, Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (HSPA9)    DRscDB Data: (HSPA9)                             Human Protein Atlas  (HPA)"
"16","FBgn0001220","36583","FBgn0001220","Hsc70-5","Human","3309","5238","HSPA5","ENSG00000044574","2","2.01","low","No","No","OrthoDB, OrthoFinder","","Add","G2F details (HSPA5)    DRscDB Data: (HSPA5)                             Human Protein Atlas  (HPA)"
"16","FBgn0001220","36583","FBgn0001220","Hsc70-5","Human","3312","5241","HSPA8","ENSG00000109971","2","2.01","low","No","No","OrthoDB, OrthoFinder","","Add","G2F details (HSPA8)    DRscDB Data: (HSPA8)                             Human Protein Atlas  (HPA)"
"16","FBgn0001220","36583","FBgn0001220","Hsc70-5","Human","3310","5239","HSPA6","ENSG00000173110","2","2.01","low","No","No","OrthoDB, OrthoFinder","","Add","G2F details (HSPA6)    DRscDB Data: (HSPA6)                             Human Protein Atlas  (HPA)"
"16","FBgn0001220","36583","FBgn0001220","Hsc70-5","Human","3305","5234","HSPA1L","ENSG00000204390","2","2.01","low","No","No","OrthoDB, OrthoFinder","","Add","G2F details (HSPA1L)    DRscDB Data: (HSPA1L)                             Human Protein Atlas  (HPA)"
"16","FBgn0001220","36583","FBgn0001220","Hsc70-5","Human","3306","5235","HSPA2","ENSG00000126803","2","2.01","low","No","No","OrthoDB, OrthoFinder","","Add","G2F details (HSPA2)    DRscDB Data: (HSPA2)                             Human Protein Atlas  (HPA)"
"16","FBgn0001220","36583","FBgn0001220","Hsc70-5","Human","6782","11375","HSPA13","ENSG00000155304","1","1.01","low","No","No","OrthoDB","","Add","G2F details (HSPA13)    DRscDB Data: (HSPA13)                             Human Protein Atlas  (HPA)"
"16","FBgn0001220","36583","FBgn0001220","Hsc70-5","Human","3303","5232","HSPA1A","ENSG00000204389","1","1","low","No","No","OrthoFinder","","Add","G2F details (HSPA1A)    DRscDB Data: (HSPA1A)                             Human Protein Atlas  (HPA)"
"16","FBgn0001220","36583","FBgn0001220","Hsc70-5","Human","3304","5233","HSPA1B","ENSG00000204388","1","1","low","No","No","OrthoFinder","","Add","G2F details (HSPA1B)    DRscDB Data: (HSPA1B)                             Human Protein Atlas  (HPA)"
"16","FBgn0001220","36583","FBgn0001220","Hsc70-5","Human","51182","29526","HSPA14","ENSG00000187522","1","1","low","No","No","OrthoFinder","","Add","G2F details (HSPA14)    DRscDB Data: (HSPA14)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","3298","5225","HSF2","ENSG00000025156","10","9.75","high","Yes","Yes","Compara, Domainoid, eggNOG, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, orthoMCL, SonicParanoid","","Add","G2F details (HSF2)    DRscDB Data: (HSF2)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","3299","5227","HSF4","ENSG00000102878","10","9.75","high","Yes","Yes","Compara, Domainoid, eggNOG, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, orthoMCL, SonicParanoid","","Add","G2F details (HSF4)    DRscDB Data: (HSF4)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","3297","5224","HSF1","ENSG00000185122","10","9.75","high","Yes","Yes","Compara, Domainoid, eggNOG, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (HSF1)    DRscDB Data: (HSF1)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","86614","18568","HSFY1","ENSG00000172468","3","2.83","moderate","No","Yes","Compara, eggNOG, SonicParanoid","","Add","G2F details (HSFY1)    DRscDB Data: (HSFY1)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","101927685","52398","HSFX4","ENSG00000283463","3","2.83","moderate","No","Yes","Compara, eggNOG, SonicParanoid","","Add","G2F details (HSFX4)    DRscDB Data: (HSFX4)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","159119","23950","HSFY2","ENSG00000169953","3","2.83","moderate","No","Yes","Compara, eggNOG, SonicParanoid","","Add","G2F details (HSFY2)    DRscDB Data: (HSFY2)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","100506164","29603","HSFX1","ENSG00000171116","3","2.83","moderate","No","Yes","Compara, eggNOG, SonicParanoid","","Add","G2F details (HSFX1)    DRscDB Data: (HSFX1)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","100130086","32701","HSFX2","ENSG00000268738","3","2.83","moderate","No","Yes","Compara, eggNOG, SonicParanoid","","Add","G2F details (HSFX2)    DRscDB Data: (HSFX2)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","101928917","52395","HSFX3","ENSG00000283697","3","2.83","moderate","No","Yes","Compara, eggNOG, SonicParanoid","","Add","G2F details (HSFX3)    DRscDB Data: (HSFX3)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","124535","26862","HSF5","ENSG00000176160","2","1.83","moderate","No","Yes","Compara, eggNOG","","Add","G2F details (HSF5)    DRscDB Data: (HSF5)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","115","240","ADCY9","ENSG00000162104","1","1.01","low","No","No","OrthoDB","","Add","G2F details (ADCY9)    DRscDB Data: (ADCY9)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","2984","4688","GUCY2C","ENSG00000070019","1","1.01","low","No","No","OrthoDB","","Add","G2F details (GUCY2C)    DRscDB Data: (GUCY2C)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","100130771","34531","EFCAB10","ENSG00000185055","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (EFCAB10)    DRscDB Data: (EFCAB10)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","284207","27584","METRNL","ENSG00000176845","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (METRNL)    DRscDB Data: (METRNL)                             Human Protein Atlas  (HPA)"
"17","FBgn0001222","37068","FBgn0001222","Hsf","Human","79006","14151","METRN","ENSG00000103260","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (METRN)    DRscDB Data: (METRN)                             Human Protein Atlas  (HPA)"
"18","FBgn0001224","39077","FBgn0001224","Hsp23","Human","1409","2388","CRYAA","ENSG00000160202","9","8.75","moderate","Yes","No","Compara, eggNOG, OrthoDB, OrthoFinder, Hieranoid, Panther, Phylome, orthoMCL, SonicParanoid","","Add","G2F details (CRYAA)    DRscDB Data: (CRYAA)                             Human Protein Atlas  (HPA)"
"18","FBgn0001224","39077","FBgn0001224","Hsp23","Human","1410","2389","CRYAB","ENSG00000109846","9","8.75","moderate","Yes","No","Compara, eggNOG, OrthoDB, OrthoFinder, Hieranoid, Panther, Phylome, orthoMCL, SonicParanoid","","Add","G2F details (CRYAB)    DRscDB Data: (CRYAB)                             Human Protein Atlas  (HPA)"
"18","FBgn0001224","39077","FBgn0001224","Hsp23","Human","102724652","-","LOC102724652","ENSG00000276076","8","7.85","moderate","No","No","OrthoDB, OrthoFinder, Compara, Hieranoid, Panther, Phylome, orthoMCL, SonicParanoid","","Add","G2F details (LOC102724652)    DRscDB Data: (LOC102724652)                             Human Protein Atlas  (HPA)"
"18","FBgn0001224","39077","FBgn0001224","Hsp23","Human","126393","26511","HSPB6","ENSG00000004776","8","7.82","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Hieranoid, Phylome, orthoMCL, Panther, SonicParanoid","","Add","G2F details (HSPB6)    DRscDB Data: (HSPB6)                             Human Protein Atlas  (HPA)"
"18","FBgn0001224","39077","FBgn0001224","Hsp23","Human","3316","5247","HSPB2","ENSG00000170276","7","6.84","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, Panther, orthoMCL, SonicParanoid","","Add","G2F details (HSPB2)    DRscDB Data: (HSPB2)                             Human Protein Atlas  (HPA)"
